,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
89,CPUI283,"CPU Intel Pentium Gold G5400 (3.7GHz, 2 nhân 4 luồng, 4MB Cache, 58W) - Socket Intel LGA 1151-v2",24 tháng,1599000,1559000,img/CPU/250_43045_hnc_intel_pentium_gold_right_face_850x850.jpg,"['- Tiến trình sản xuất 14nm\r', '- 2 nhân, 4 luồng, xung nhịp cơ bản 3.7 GHz, không có Turbo boost\r', '- Hỗ trợ RAM DDR4, bus tối đa 2400 MHz\r', '- Tích hợp card đồ hoạ Intel® UHD Graphics 610\r', '- Có đi kèm quạt tản nhiệt']"
90,CPUA213,"CPU AMD Ryzen 5 3600 (3.6GHz turbo up to 4.2GHz, 6 nhân 12 luồng, 35MB Cache, 65W) -  Socket AMD AM4",24 tháng,0,5199000,img/CPU/250_47182_hnc_amd_ryzen_5_left_facing_850x850.jpg,"['- CPU Ryzen thế hệ thứ 3, tiến trình sản xuất 7nm\r', '- 6 nhân, 12 luồng, xung nhịp mặc định 3.6 GHz, xung nhịp boost tối đa 4.2 GHz\r', '- Hỗ trợ PCI-e 4.0\r', '- Có hỗ trợ ép xung\r', '- Đi kèm tản nhiệt Wraith Stealth']"
91,CPUI378,"CPU Intel Core i5-10600K (4.1GHz turbo up to 4.8GHz, 6 nhân 12 luồng, 12MB Cache, 125W) - Socket Intel LGA 1200",24 tháng,0,7499000,img/CPU/250_52362_intel_core_i5_10600kf.jpg,"['- Dòng Core i thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 6 nhân & 12 luồng\r', '- Xung nhịp: 4.1GHz (Cơ bản) / 4.8GHz (Boost)\r', '- Socket: LGA1200\r', '- Không kèm sẵn tản nhiệt từ hãng\r']"
92,CPUI403,"CPU Intel Core i9-10850K Avengers Edition (3.6GHz turbo up to 5.2GHz, 10 nhân 20 luồng, 20MB Cache, 95W) - Socket Intel LGA 1200",24 tháng,0,12599000,img/CPU/250_54632_i9_10850k_real.jpg,"['- Phiên bản đặc biệt với vỏ hộp Avengers từ Marvel\r', '- 10 nhân & 20 luồng\r', '- Xung nhịp: 3.6GHz (Cơ bản) / 5.2GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã tích hợp sẵn iGPU\r']"
93,CPUA223,"CPU AMD Ryzen 9 3950X (3.5GHz turbo up to 4.7GHz, 16 nhân 32 luồng, 72MB Cache, 105W) - Socket AMD AM4",24 tháng,0,19599000,img/CPU/250_50260_hnc_amd_ryzen_9_3950x_right_facing_850x850.jpg,"['- CPU đầu bảng của AMD dành cho socket AM4\r', '- 16 nhân & 32 luồng\r', '- Xung cơ bản: 3.5 GHz\r', '- Xung tối đa (boost): 4.7 GHz\r', '- Chạy tốt trên các bo mạch chủ X570 đời cao\r']"
94,CPUA214,"CPU AMD Ryzen 5 3600X (3.8GHz turbo up to 4.4GHz, 6 nhân 12 luồng, 32MB Cache, 95W) - Socket AMD AM4",24 tháng,6299000,5499000,img/CPU/250_47183_hnc_amd_ryzen_5_left_facing_850x850.jpg,"['- CPU Ryzen thế hệ thứ 3, tiến trình sản xuất 7nm\r', '- 6 nhân, 12 luồng, xung nhịp mặc định 3.8 GHz, xung nhịp boost tối đa 4.4 GHz\r', '- Hỗ trợ PCI-e 4.0\r', '- Có hỗ trợ ép xung\r', '- Đi kèm tản nhiệt Wraith Spire']"
95,CPUI382,"CPU Intel Core i5-10500 (3.1GHz turbo up to 4.5Ghz, 6 nhân 12 luồng, 12MB Cache, 65W) - Socket Intel LGA 1200",24 tháng,5699000,5499000,img/CPU/250_52613_intel_core_i5_10500.jpg,"['- Dòng Core i5 thế hệ thứ 10 dành cho máy bàn của Intel\r', '- 6 nhân & 12 luồng\r', '- Xung nhịp: 3.1GHz (Cơ bản) / 4.5GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã kèm sẵn tản nhiệt từ hãng\r']"
96,CPUI404,"CPU Intel Core i9-10900K Avengers Edition (3.7GHz turbo up to 5.3GHz, 10 nhân 20 luồng, 20MB Cache, 125W) - Socket Intel LGA 1200",24 tháng,0,13899000,img/CPU/250_54633_i9_10900k_real.jpg,"['- Phiên bản đặc biệt với vỏ hộp Avengers từ Marvel\r', '- 10 nhân & 20 luồng\r', '- Xung nhịp: 3.7GHz (Cơ bản) / 5.3GHz (Boost)\r', '- Socket: LGA1200\r', '- Đã tích hợp sẵn iGPU\r']"
97,CPUA246,"CPU AMD Ryzen 7 5800X (3.8 GHz Upto 4.7GHz / 36MB / 8 Cores, 16 Threads / 105W / Socket AM4)",24 tháng,0,11599000,img/CPU/250_56283_amd_5800x_1000.jpg,"['- CPU Ryzen 7 5800X\r', '- Kiến trúc Zen 3 mới nhất của AMD\r', '- Số nhân: 8 \r', '- Số luồng: 16\r', '- Xung nhịp CPU: 3.8 - 4.7Ghz (Boost Clock)\r']"
98,CPUA222,"CPU AMD Ryzen Threadripper 3960X (3.8GHz turbo up to 4.5GHz, 24 nhân 48 luồng, 140MB Cache, 280W) - Socket sTRX4",24 tháng,0,36599000,img/CPU/250_50230_hnc_ryzen_threadripper_3960x_right_facing_850x850.jpg,"['- CPU Threadripper thế hệ thứ 3 được mong chờ của AMD\r', '- 24 nhân & 48 luồng\r', '- Xung cơ bản: 3.8 GHz\r', '- Xung tối đa (boost): 4.5 GHz\r', '- Chạy tốt trên các mainboard socket sTRX4 \r']"
