,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
135,KBLP145,Bàn phím cơ Leopold FC750R PD Dark Gray / Yellow Font PBT Doubleshot Cherry Clear switch ,24 tháng,0,3249000,img/KEY_BOARD/250_49479_ban_phim_co_leopold_fc750r_pd_dark_gray_yellow_font_pbt_doubleshot_cherry_clear_switch_0002_1.jpg,"['- Bàn phím cơ Leopold FC750R PD Dark Gray / Yellow Font\r', '- Thương hiệu bàn phím cơ lâu đời đến từ Hàn Quốc\r', '- Phiên bản đặc biệt với thiết kế màu keycap đặc trưng và độc đáo\r', '- Keycap chất liệu PBT Doubleshot siêu bền\r', '- Sử dụng 100% Switch Cherry chất lượng cao nhất được chọn lọc kĩ càng\r']"
136,KBSS037,Bàn phím SteelSeries APEX 3 RGB Water Resistant Whisper-Quiet Switches Gaming Black,24 tháng,1999000,1649000,img/KEY_BOARD/250_51986_tong_the_ban_phim_steelseries_apex_3_rgb_water_resistant_whisper_quiet_switches_gaming_black.jpg,"['- Bàn phím SteelSeries APEX 3 RGB \r', '- Tính năng chống nước chuẩn IP32\r', '- 10 vùng led RGB tuỳ chỉnh và hoạt động với Discord\r', '- Switch chơi game ma sát thấp giảm tối đa tiếng ồn và có độ bền 20 triệu lần nhấn\r', '- Kê tay nam châm cao cấp đi kèm\r']"
137,KBRF008,Bàn phím cơ Realforce R2 Silent - Mechanical Topre 55gram switch Fullsize White R2S-US5-IV,24 tháng,0,6039000,img/KEY_BOARD/250_47353_keyboard_realforce_r2_silent_mechanical_topre_55gram_switch_fullsize_white_r2s_us5_iv_0000_1.jpg,"['- Bàn phím RealForce R2 Silent\r', '- Thương hiệu bàn phím cơ cao cấp nhất đến từ Nhật bản\r', '- Thiết kế layout full-size 104 phím \r', '- Switch Topre cao cấp, mang lại cảm giác gõ mượt mà, êm ái\r', '- Tiếng ồn được giảm thiểu tối đa\r']"
138,KBVM013,Bàn phím cơ Varmilo VA87M Koi - Mechanical Cherry Brown switch,24 tháng,3699000,3299000,img/KEY_BOARD/250_47107_keyboard_varmilo_va87m_koi_mechanical_cherry_brown_switch_0004_1.jpg,"['- Bàn phím cơ Varmilo Koi VA87M\r', '- Họa tiết Koi mang đậm chất Nhật Bản\r', '- Keycap PBT in Dye-sub bền bỉ\r', '- Sử dụng switch Cherry MX\r', '- Vỏ phím được phủ UV giúp chống nước, sự ăn mòn và thời tiết']"
139,KBVM019,Bàn phím cơ Varmilo VA87M Chicken Dinner PUBG - Mechanical Cherry Brown switch,24 tháng,3499000,3299000,img/KEY_BOARD/250_47717_keyboard_varmilo_va87m_chicken_dinner_pubg_mechanical_cherry_brown_switch_0000_1.jpg,"['- Bàn phím cơ Varmilo VA87M Chicken Dinner PUBG\r', '- Keycap in theo phong cách tựa game PUBG độc đáo\r', '- Chất liệu keycap làm bằng nhựa PBT, công nghệ in Dye-Sub bền bỉ\r', '- Dây cáp có thể tháo rời\r', '- Sử dụng switch Cherry MX cho cảm giác gõ rất tốt']"
140,KBLP142,Bàn phím cơ Leopold FC750R PD Dark Gray / Yellow Font PBT Doubleshot Cherry Blue switch ,24 tháng,3499000,3099000,img/KEY_BOARD/250_49476_ban_phim_co_leopold_fc750r_pd_dark_gray_yellow_font_pbt_doubleshot_cherry_blue_switch_0002_1.jpg,"['- Bàn phím cơ Leopold FC750R PD Dark Gray / Yellow Font\r', '- Thương hiệu bàn phím cơ lâu đời đến từ Hàn Quốc\r', '- Phiên bản đặc biệt với thiết kế màu keycap đặc trưng và độc đáo\r', '- Keycap chất liệu PBT Doubleshot siêu bền\r', '- Sử dụng 100% Switch Cherry chất lượng cao nhất được chọn lọc kĩ càng\r']"
141,KBIK047,Bàn phím IKBC W200 (TKL / Wireless / PBT / Cherry Brown switch),24 tháng,0,2099000,img/KEY_BOARD/250_51254_ban_phim_ikbc_w200_tkl_wireless_pbt_cherry_brown_switch_0001_1.jpg,"['- Bàn phím IKBC W200\r', '- Phiên bản kết nối không dây qua giao thức Wireless 2.4Ghz\r', '- Sử dung switch Cherry nổi tiếng cho cảm giác gõ tốt và độ bền cao\r', '- Keycap Thick PBT\r', '- Build quality chắc chắn, chất lượng tốt trong tầm giá']"
142,KBAK028,Bàn phím cơ Akko Designer Studio MOD001 Macaw Cherry Brown switch,24 tháng,5099000,4799000,img/KEY_BOARD/250_52382_ban_phim_co_akko_designer_studio_mod001_macaw_cherry_brown_switch_0000_1.jpg,"['- Bàn phím cơ Akko Designer Studio MOD001 Macaw Cherry Brown switch\r', '- Model: 3087 (Tenkeyless, 87 keys)\r', '- Plate nhôm được chế tác theo công nghệ CNC, được anode hóa tỉ mỉ, chi tiết\r', '- Profile: OSA\r', '- Kết nối: USB Type C, có thể tháo rời\r']"
143,KBAK033,Bàn phím cơ Akko 3108 Dragon Ball Z Goku Akko Orange switch,12 tháng,1999000,1699000,img/KEY_BOARD/250_52805_ban_phim_co_akko_3108_dragon_ball_z_goku_akko_orange_switch_0000_1.jpg,"['- Bàn phím cơ Akko 3108 Dragon Ball Z Goku Akko Orange switch\r', '- Layout full-size 108 phím\r', '- Chuẩn kết nối USB type-C\r', '- Sử dung switch Akko với độ bền lên đến 50 triệu lần nhấn \r', '- Phiên bản đặc biệt với hoạ tiết mang phong cách của bộ truyện tranh Dragonball nổi tiếng']"
144,KBED046,Bàn phím E-Dra EK501 Đen,12 tháng,0,159000,img/KEY_BOARD/250_53096_ban_phim_e_dra_ek501_den_0001_2.jpg,"['- Bàn phím E-Dra EK501 Đen\r', '- Số lượng phím : 104 nút\r', '- Chuẩn kết nối : USB\r', '- Thiết kế phù hợp cho công việc văn phòng']"
