Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
VGGL081,"Card màn hình GALAX RTX 2060 Super EX (1 Click OC) Black (26ISL6MPX2EX) - (8GB GDDR6, 256-bit, DVI+HDMI+DP, 1x6-pin + 1x8-pin) ",24 tháng,11299000,10699000,img/VGA/250_48284_vga_galax_rtx_2060_super_ex_1_click_oc_black_8gb_ddr6_1.png,- Phiên bản RTX 2060 Super cao cấp từ MSI.- Xung nhân tối đa: 1695 MHz.- Bộ nhớ: 8GB GDDR6.- Cổng kết nối: DisplayPort x 3/HDMI 2.0b x 1 .- Nguồn đề nghị: 500W trở lên.
VGAS464,"Card màn hình ASUS ROG STRIX GTX 1650-O4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",24 tháng,4899000,4399000,img/VGA/250_46333_rog_strix_gtx1650_o4g_gaming_01.png,"- Phiên bản GTX 1650 cao cấp của Asus.- Số nhân CUDA: 896    .- Xung nhân tối đa: 1860 MHz.- Bộ nhớ: 4GB GDDR5.- Cổng kết nối: DisplayPort 1.4, HDMI 2.0b."
VGIN074,"Card màn hình INNO3D GeForce GTX 1660 Ti TWIN X2 (6GB GDDR6, 192-bit, HDMI+DP, 1x8-pin)",24 tháng,0,7099000,img/VGA/250_45818_inno3d_geforce_gtx_1660ti_twin_x2___6gb_01.jpg,"- Dung lượng bộ nhớ: 6GB GDDR6.- Boost Clock: 1785Mhz.- Băng thông: 192-bit.- Kết nối: HDMI 2.0b, 3x DisplayPort 1.4.- Nguồn yêu cầu: 450W."
VGAS515,"Card màn hình ASUS PH GTX 1650 Super-4G (4GB GDDR6, 128-bit, DVI+HDMI+DP)",24 tháng,0,4499000,img/VGA/250_50111_ph_gtx1650s_4g_1.png,- Phiên bản GTX 1650 Super nhỏ gọn giá rẻ không yêu cầu nguồn phụ đến từ Asus.- Số nhân CUDA: 896.- Xung nhịp tối đa: 1725 MHz.- Giao tiếp bộ nhớ: 128-bit.- Loại bộ nhớ: 4GB GDDR5.
VGLE039,VGA Card LEADTEK nVidia Quadro P600 2GB GDDR5,24 tháng,0,4199000,img/VGA/250_50391_p1000.jpg,
VGAS528,"Card màn hình ASUS DUAL RX 5500 XT-O4G EVO (4GB GDDR6, 128-bit,HDMI+DP, 1x8-pin)",24 tháng,0,5599000,img/VGA/250_51855_asus_dual_rx_5500_xt___o4g_evo_1__1_.jpg,"- Chip đồ họa: RX 5500 XT.- Bộ nhớ: 4GB GDDR6 ( 128-bit ).- GPU clock OC Mode - GPU Boost Clock : 1865 MHz , GPU Base Clock : 1737 MHz Gaming Mode (Default) - GPU Boost Clock : 1845 MHz , GPU Base Clock : 1733 MHz.- Nguồn phụ: 1 x 8-pin.- Khuyến cáo dùng nguồn 450w trở lên.."
VGGI480,"Card màn hình Gigabyte RTX 3080 AORUS XTREME-10GD (10GB GDD6X, 320-bit, HDMI +DP, 3x8-pin)",24 tháng,0,29999000,img/VGA/250_55059_card_man_hinh_gigabyte_rtx_3080_aorus_xtreme_10gd_x_01.jpg,"- Dung lượng bộ nhớ: 10Gb GDDR6X.- 8704 CUDA Cores.- Core Clock: 1845Mhz.- Kết nối: DisplayPort 1.4a, HDMI 2.1.- Nguồn yêu cầu: 750W."
VGPY004,"Card màn hình PNY RTX 2060 Super-8GB XLR8 GAMING Overclocked Edition (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin)",24 tháng,0,10599000,img/VGA/250_52573_xlr8_graphics_cards_rtx_2060_super_oc_dual_fan_gr.jpg,"- Dung lượng bộ nhớ: 8GB GDDR6.- Clock Speed: 1470 MHz.- Boost Speed: 1710 MHz.- Băng thông: 256-bit.- Kết nối: DisplayPort 1.4 (x3), HDMI 2.0b."
VGMS381,"Card màn hình MSI RTX 3080 VENTUS 3X 10G (10GB GDDR6X, 320-bit, HDMI +DP, 2x8-pin)",24 tháng,0,23199000,img/VGA/250_55077_card_man_hinh_msi_rtx_3080_ventus_3x_10g_10gb_gddr6x_320_bit_hdmi_dp_2x8_pin_4.png,"- Dung lượng bộ nhớ: 10Gb GDDR6X .- 8704 CUDA Cores.- Core Clock: .- Kết nối: DisplayPort 1.4a x3, HDMI 2.1 x2.- Nguồn yêu cầu: 750W."
VGSP045,"Card màn hình SAPPHIRE NITRO+ Radeon RX 6800 XT OC GAMING 16GB (16GB GDDR6, 256-bit, HDMI, 2x8-pin)",24 tháng,0,22999000,img/VGA/250_56495_card_man_hinh_sapphire_nitro_radeon_rx_6800_xt_oc_gaming_16gb_11.jpg,- Card đồ họa kiến trúc RDNA 2 của AMD.- Bộ nhớ: 16GB GDDR6.- Hỗ trợ Ray Tracing.- Kiến trúc 7nm.
